0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179
0.10797075,0.107999705,0.10794031,0.10785409,-0.107833825,-0.108368106,-0.10852365,-0.10821175,-0.108000405,0.10522368,-0.10795527,0.10838982,-0.10788491,-0.107948475,0.106815696,-0.107512526,-0.106164955,-0.10853884,-0.10826452,-0.10813605,0.10729987,-0.10791578,0.10781664,-0.10842819,-0.1080296,0.1085024,0.10824833,0.108127676,-0.10805437,-0.10780333,0.10843642,0.10835706,0.10817993,0.10831334,-0.10798327,-0.107951805,-0.10813088,0.10819537,-0.10831147,-0.10832329,-0.10793766,-0.10806149,-0.108368844,-0.10806734,-0.10802027,-0.10825959,-0.1081391,-0.10784318,-0.10794137,-0.10786374,0.10853499,0.10773167,-0.10819154,0.108252645,0.10806175,0.108167194,-0.108471654,-0.10793481,0.10791252,-0.10791629,-0.10755633,-0.107854575,0.10801791,-0.1080742,0.107864745,-0.10821599,0.10815175,-0.10807782,0.10821149,-0.10558909,-0.10785583,0.10840106,0.108133964,0.10817509,0.10801622,-0.107792586,-0.108577766,-0.107883565,-0.107738525,-0.1079644,0.10797268,-0.10787464,-0.10747202,-0.10538603,0.10847115,0.107931174,0.10832569,0.1079299,0.10844207,0.10785436,-0.108136766,0.10773247,-0.108099036,-0.108246155,0.10844281,-0.10820285,-0.10831424,-0.10826314,-0.10800623,-0.1072323,0.10821131,0.10794072,-0.10771867,0.10799055,-0.10799446,-0.108386934,0.107812956,-0.10701738,-0.107918605,0.10795447,-0.108044066,-0.10858203,-0.10379373,0.107881196,-0.10822135,0.10793319,0.09583423,0.10800275,0.108279124,-0.107320756,-0.106859714,-0.10803039,-0.10751633,-0.10824095,0.107958,0.10773812,0.10832131,-0.1078944,0.108535044,0.10680536,-0.107931376,0.108019195,-0.10789474,-0.10803698,0.10820925,0.10816902,-0.10794139,-0.10784537,-0.10839281,0.10833558,-0.10817035,-0.10791185,0.10797578,-0.10755074,0.10793514,-0.107688226,0.10814754,0.10809661,0.10754675,0.108401924,0.108496755,0.10825419,0.10794845,-0.10787562,-0.10846644,-0.10796892,0.108151585,-0.10812075,0.10830378,-0.10799964,0.107543916,-0.10848058,0.094163485,0.10798155,-0.10835774,0.10802454,0.10808782,0.10800065,0.107626595,0.107744604,0.107885055,0.108100794,0.108035386,-0.10400484,-0.107863024,0.10801452,-0.10807701,0.10820005,-0.10646823,-0.1078327
-0.114647,0.11447909,-0.11418786,-0.11470609,-0.11446001,-0.11473769,0.11451246,-0.11425937,0.11420529,0.114903614,0.113799386,-0.114393026,-0.11491733,0.11393158,-0.114309974,0.11416505,0.114381485,-0.11414271,-0.11483271,0.11391689,0.114353225,-0.11443151,0.114458844,0.114031635,0.11414267,0.11488555,0.11423431,0.11445485,0.114634484,0.11441431,-0.1144395,-0.113932654,0.11420819,0.11454963,-0.11412444,-0.11483746,-0.11401942,-0.11414969,-0.11446979,-0.11415944,-0.11407478,0.11435056,0.102835335,0.114413895,0.11439803,-0.11443278,0.114351,0.11432123,-0.11457697,-0.11022626,0.11415692,-0.11386394,-0.11415066,-0.114262655,0.11407378,-0.113588706,-0.11439905,-0.11466727,-0.11428791,-0.11445932,0.11414642,0.11484794,-0.113215856,0.114123,-0.11438493,-0.114030465,0.114389,-0.11465077,0.114084594,0.11446463,0.11483712,-0.11400919,-0.1141514,0.11431898,-0.11469145,-0.114214145,0.114290394,-0.11416315,-0.11474416,-0.11436841,0.11417413,-0.11428964,-0.1145293,0.11446103,0.11436939,-0.11431741,-0.1142383,0.11430416,0.11459381,-0.113944374,-0.114102826,-0.11406817,-0.11464282,0.114390306,-0.11422145,0.11476953,-0.1147818,-0.11424391,0.114190176,0.11420854,-0.1137172,-0.11422419,0.11457258,0.11431039,0.11455933,-0.11460401,0.114927396,-0.1147512,0.114283636,-0.112740204,-0.11423688,-0.114813425,0.11466956,0.11423594,-0.11451512,0.114395104,-0.11417913,0.114266224,-0.113364354,-0.114162475,-0.11414423,0.11437652,0.11458304,-0.11445083,-0.11441401,-0.11470293,0.11347354,-0.114483476,-0.1140455,0.11450141,-0.1136316,-0.11418727,-0.113065794,0.11405061,-0.11439985,-0.11414445,0.11365082,0.114351586,-0.114247605,-0.11422956,0.11469689,-0.114626445,-0.114183255,-0.11426218,0.11422686,-0.11415576,0.114236996,-0.11468844,0.1140967,-0.1145052,-0.114349924,0.11480978,0.11406377,-0.114363335,0.11415071,0.11470548,0.11486013,0.11485054,0.11445555,-0.11449077,-0.114570044,-0.11414471,0.11430708,-0.11424273,0.11481453,0.11404004,0.11453319,-0.11404967,-0.114577405,-0.11433799,0.11477264,-0.11404609,-0.11358262,0.11373014,-0.11283091,-0.11433446,-0.114673115,0.114104666,-0.11413601,0.114558175
-0.044712026,0.04208672,-0.06966702,0.07015943,0.09622937,0.039220642,-0.045180228,-0.05003558,0.041993767,-0.070649475,0.028419472,-0.030129394,-0.03399308,-0.105130956,0.03777687,0.045237925,0.04170088,0.048196103,-0.029167872,-0.070509665,0.037616972,-0.070805475,0.09254995,0.04615985,0.035309024,-0.070856854,0.09698199,-0.055321597,0.069775306,0.042214278,0.04831187,-0.10491742,-0.09805925,0.040152602,-0.032141045,0.046761893,0.038658813,0.053493686,-0.049214456,0.09746489,-0.07002754,-0.040976256,0.1038015,0.042175066,-0.040179472,-0.05287107,0.10569198,0.05427391,-0.047565468,-0.06971336,-0.06860636,0.10526643,0.050348125,-0.0694895,-0.08308533,-0.043376118,0.06769577,0.102811985,0.024750493,-0.048041403,-0.043674596,-0.09861119,-0.07049352,0.0938372,0.044685587,0.06800168,0.045998357,0.056517728,0.073954664,-0.038811643,-0.06832162,0.038098797,0.040700458,-0.08292229,-0.059331037,-0.040533997,0.070038386,-0.102486946,-0.1028489,0.028429126,0.042127192,-0.06802965,-0.040680572,-0.09641903,-0.04817634,-0.045181416,-0.039736655,0.092934564,0.0956134,-0.046375226,-0.07004713,0.0976652,0.039278984,-0.046340317,-0.040005654,0.07036718,-0.049450718,-0.050997276,-0.048474137,0.044047173,-0.09877326,-0.034529325,0.045636978,-0.0424312,0.10489587,-0.045020044,-0.030093716,0.08246745,0.07107067,0.07305457,-0.09798171,0.03155457,-0.06971629,0.03732618,-0.10509943,-0.06988198,-0.07328651,-0.097061135,-0.04627406,-0.041095562,0.046155218,-0.09708931,-0.029343903,0.053999286,0.04335534,-0.10373907,-0.096454315,-0.09616336,0.081449464,-0.105345555,0.017509798,0.09679926,-0.030342001,0.0569555,0.057787795,-0.070135705,0.073119834,-0.05411944,0.07022328,0.105236046,-0.056532927,-0.02956032,-0.03677693,-0.028919859,-0.06968082,-0.09679466,-0.038694292,-0.07042252,0.09701018,0.07020387,0.050901037,-0.045617674,0.056449167,0.03220602,-0.04754036,-0.02994079,0.103945784,0.09681504,-0.09793079,-0.02859171,0.03198772,0.105063416,0.07291175,0.046033792,0.041643437,0.031650893,0.034313492,0.04304691,0.093483225,0.030393263,-0.09688964,0.050233416,0.051007148,-0.03628725,0.040202916,0.039913066,0.035962544,-0.039100524,0.0491116,0.04668345
-0.11208097,0.1174425,-0.061988104,0.09005434,-0.07259882,-0.0075530987,-0.0065929955,-0.021837274,0.081146024,0.083648965,0.05107439,0.15470219,0.08503414,0.08909044,-0.018961996,0.075471275,0.04613949,-0.0015901047,0.014946974,0.091961205,0.10027425,-0.15104124,-0.009760405,0.090505406,-0.10347922,0.011757211,0.08483889,-0.051089015,-0.10156462,-0.026094144,0.044541165,0.016113888,0.13214044,-0.10717733,0.17745239,0.07845058,0.17631543,0.062199466,0.12452187,-0.07432193,0.019588178,-0.13362388,0.08119334,-0.09542711,0.017536502,-0.0067752055,-0.036841705,-0.040986534,-0.1842516,0.023367675,-0.03471039,-0.13148214,0.034678973,-0.05696653,0.039783657,0.04911255,0.0026997814,0.028558884,0.004816755,-0.12530458,0.10419748,-0.0039315233,0.10021717,0.06978866,-0.021663992,-0.09059364,-0.16215475,0.019206773,0.09820137,0.11193559,0.019597603,0.11127945,-0.0065792506,0.15243399,0.1365068,0.15829198,0.035217468,0.10256019,-0.12740342,-0.03358503,-0.014109606,-0.10017546,-0.13090725,0.10998489,0.08123495,-0.12011149,0.07993322,0.0829682,-0.08302469,-0.0399508,0.11720378,-0.023780014,0.08243952,0.031510063,-0.112657055,0.016912717,-0.038653098,-0.03816942,-0.04693372,0.0706802,0.12784119,0.13578169,0.16181828,-0.032932952,-0.02709506,-0.17426112,-0.08384287,-0.04636333,-0.08861987,-0.11693124,-0.088540316,0.084407546,0.122333325,-0.09602398,-0.09108003,-0.06389765,0.01925276,0.061833527,0.09593579,-0.030034773,-0.048996434,0.03044541,-0.11065709,-0.09181781,0.091265015,0.09489468,0.0841219,0.022364005,-0.07650985,-0.065302245,0.103916,-0.03102945,-0.07503236,-0.05582,0.09381285,0.09014549,-0.124000125,0.08118327,-0.09214741,0.047150087,-0.09880342,-0.09339521,-0.017926963,-0.17978181,-5.1362927e-05,-0.0049871877,-0.05089122,0.069071285,-0.06289669,-0.057160143,0.095648125,-0.05180088,-0.093503766,0.026368074,-0.027956951,0.082558624,-0.13097085,-0.07560872,-0.102192976,-0.057227053,0.08572844,0.025686584,-0.013864904,0.033760216,0.037323084,-0.07189678,-0.11516488,0.09153069,-0.0137273455,0.10794567,0.014171437,0.016477462,-0.022028936,0.08199503,0.074471,0.09721927,0.102428794,-0.1466192,0.00588484,0.020177606
-0.05115214,-0.0507175,0.050714727,0.0508621,-0.050985567,0.051008265,-0.050613012,0.051568806,0.05116196,0.05143228,0.050973665,0.049595285,-0.05085297,0.05064155,-0.051129393,-0.050680067,-0.05124423,0.051387973,-0.051334225,-0.051336154,0.051092826,0.05107813,0.050880898,-0.050835263,-0.051157992,-0.05108072,-0.051179703,-0.050883014,-0.051113803,-0.051158965,0.051402435,0.051136885,-0.05103183,-0.051577132,-0.05104734,-0.050911833,-0.051145345,-0.051353756,-0.051122807,-0.050874718,-0.050947223,-0.05136367,0.05121013,0.051449064,0.05082427,0.05028259,-0.05087517,0.051367477,-0.05112519,-0.05132076,-0.05111601,0.05079929,-0.050880674,-0.051204916,-0.05123744,0.051113572,0.05103693,0.051210634,0.05099937,-0.051105317,0.050862238,0.050692726,-0.050802812,-0.051449485,-0.05097783,0.051200714,0.051304422,0.05088918,0.051037274,-0.05086811,-0.05140433,-0.051520567,-0.05105622,-0.05103927,-0.051283106,0.05034386,0.051150035,0.050751638,-0.050840903,0.050830632,0.051530927,-0.05101348,-0.050820455,0.051550195,0.051164337,-0.0507662,0.05094012,-0.049275022,-0.050491825,0.051380448,-0.05084334,0.05084908,-0.051491722,-0.050777964,0.050983794,-0.050221387,-0.051165994,-0.05089379,-0.0509248,0.05070146,0.050551187,0.050585795,0.05155922,-0.0507002,0.051624782,-0.050935157,-0.05140819,-0.05086644,-0.05107005,-0.050773017,-0.050862633,-0.051004376,0.05109493,-0.051315185,-0.050973732,-0.050762743,-0.051339675,-0.05119055,0.051401563,-0.05100589,-0.051185016,0.051228482,-0.047213245,0.050488856,0.05067589,-0.051179368,-0.051282395,0.05063473,-0.051056877,0.05095424,-0.051120963,0.05102129,0.051021934,0.051243376,-0.051139634,-0.051376123,-0.051021136,-0.051604588,-0.050497506,0.05120482,-0.051003687,0.051150974,-0.051176142,-0.050823808,0.051264036,-0.051377404,-0.050669357,-0.05162236,0.0513002,-0.050929777,-0.049458835,0.05075725,-0.05119332,-0.051292185,-0.051555797,0.050781503,-0.05116158,-0.05159055,-0.051138565,0.051367667,-0.0511268,0.05131091,-0.051301513,0.049467098,0.051510084,0.051327404,0.049318843,-0.051434174,-0.05085308,0.050903212,-0.050977457,-0.05055902,-0.044156205,0.051448267,-0.051393345,0.051045418,-0.051585425,-0.05093657,0.050986115,0.0510288
0.06064305,0.06077683,0.061217662,0.06061499,-0.060972404,0.06111791,0.06046275,0.060778074,0.06069692,-0.06086813,-0.06106863,0.06053433,0.06058182,0.061069276,0.060639918,0.060922187,0.06114475,-0.060842734,-0.061033506,0.060830604,-0.06059416,-0.06062639,0.060636543,0.061080076,-0.061394222,0.057086453,0.060563236,-0.060740143,0.060448844,0.061091382,-0.060799424,0.06023622,0.06082838,-0.060690902,-0.060299445,0.06130325,0.060787033,0.060772426,0.060924128,-0.06044553,-0.0606054,-0.061046932,-0.060590744,-0.060849056,-0.06110176,-0.060581543,0.06110087,-0.060832668,-0.06056872,0.060649015,-0.06101362,0.060643155,-0.06096268,-0.060796805,-0.061134763,-0.06126708,0.060740378,-0.0606653,-0.06054516,0.060780134,0.060570188,0.060713723,-0.06063643,-0.060787257,-0.060567256,0.060753707,-0.06070049,0.060954195,0.06066038,-0.060915913,-0.060610104,-0.06121285,0.06095217,0.06079738,0.060728107,0.060722698,0.060425803,0.06087364,-0.061083276,-0.060830045,-0.060582682,0.059617385,0.060542706,-0.061339803,-0.06072586,0.060710188,0.06035533,0.060551435,-0.061333567,-0.061206732,0.060673323,-0.060573768,0.060968503,-0.06052696,-0.06076237,-0.06114599,0.061033715,0.060948756,0.060469765,0.060571533,0.060923968,-0.060783543,-0.060595848,0.060575414,0.060620658,0.060548913,0.060905542,-0.06059903,0.061084576,0.06029539,0.060606968,-0.06077153,0.06098229,-0.06063839,0.061098304,-0.06081579,-0.061091203,0.06018682,-0.06056623,-0.061141167,0.060408216,0.06101551,0.06060485,-0.06069979,0.060798854,-0.061017483,0.06122581,-0.061010767,-0.061059065,0.06064761,-0.06086591,0.061039217,0.060357813,0.060772274,0.060867544,0.060721047,0.0609916,-0.060570713,0.061303575,-0.06063537,-0.061057933,-0.06102622,0.060901213,-0.060952112,-0.06069835,0.061103065,0.06050945,-0.061066423,-0.0609148,-0.06111946,0.06059601,-0.06105191,-0.060877245,-0.06087723,-0.06127626,-0.060798142,-0.06084357,-0.060758222,0.06125003,0.060663167,0.060388647,-0.061087597,0.061239887,-0.061056875,0.060877685,-0.06073154,-0.06066879,0.060668062,0.06102549,0.06092437,0.06096191,-0.061224952,-0.061385967,-0.060628556,-0.060462732,0.060908157,-0.060558844,-0.060989294,-0.06124199,0.06067105
-0.09591409,0.096045576,-0.095497765,0.09514971,0.09564141,-0.096022286,0.09580623,0.095423974,0.0901618,-0.096007645,0.09540926,-0.09529016,0.095282435,0.09522883,-0.09543534,-0.094659515,-0.09575343,-0.09532117,0.09572443,0.0954336,-0.09554333,-0.09407201,0.09545774,-0.09546737,-0.0958165,-0.095249265,-0.09531378,-0.09482394,-0.09250822,-0.09557115,0.095344596,0.096036345,-0.09570903,0.095466815,0.09491888,-0.09528052,0.095760435,0.09540807,-0.09573657,-0.095883645,0.095340505,-0.09586053,0.095745824,-0.0959857,-0.09564058,0.09543045,0.09556064,0.094874024,0.095374756,-0.095443755,-0.09552967,0.095784895,0.09603331,0.095349446,0.09305159,0.09547048,-0.09597081,0.09595852,-0.09564783,-0.095573194,-0.09535819,0.09551433,0.0954293,-0.09560431,-0.0943534,-0.095327266,0.09578941,-0.094914004,-0.09522959,-0.09538668,-0.095457785,-0.0953359,-0.09429365,-0.0954262,0.09522089,-0.09539853,-0.09558333,-0.09548577,0.09546935,-0.09561313,0.09606518,-0.093747966,-0.09552638,-0.0958922,-0.09586091,-0.095723435,-0.09518821,0.0955146,-0.09514863,0.09592789,-0.09519304,0.0956336,-0.095371075,-0.09607351,-0.09561227,-0.095676795,-0.095623374,0.09550793,-0.09537155,-0.09575705,-0.095860094,-0.09572653,0.09541899,-0.09547718,0.09550302,-0.095565535,-0.09534534,-0.095300965,-0.09546558,0.09582486,0.09540201,-0.095329136,0.095598176,-0.095824584,0.09562376,-0.09527143,-0.095427886,0.09570297,-0.09397935,0.09547351,-0.09564738,-0.09562696,-0.0947758,-0.09582323,0.09572676,-0.08334321,0.09538881,-0.095473215,0.095353,-0.095546685,-0.09589774,-0.09543749,-0.09544833,-0.094367,-0.09562667,0.09591927,0.09590482,-0.09562101,0.09493224,-0.095942825,0.09584979,-0.09587061,0.0947005,0.096033916,-0.09521718,-0.095338896,-0.09566033,-0.095420234,-0.09590238,-0.09581806,-0.09534497,0.095583215,-0.095100105,0.094864264,0.09512279,0.09522849,-0.09549176,0.095947534,-0.09550787,-0.09569236,-0.09560092,0.09576443,-0.095823355,0.09552828,-0.0959831,-0.0956251,0.09538722,0.095790036,-0.0959918,-0.09554292,0.09535839,0.09540873,-0.095755406,-0.09411273,-0.0956566,0.09510693,0.09579959,-0.095671944,-0.09483257,-0.096013665
0.090264745,0.08964475,0.09031251,0.08972854,0.089651994,-0.09022448,0.08608457,0.089697585,-0.08983798,0.09020349,-0.09011371,-0.08970084,0.08995459,-0.09036399,-0.08999923,0.08995805,-0.09013605,-0.090131216,0.09031029,-0.09028301,-0.09027086,0.08974101,-0.08977443,-0.08912871,-0.089738004,-0.09007065,-0.08995579,-0.08978143,0.08974327,-0.08999933,0.089307286,-0.08986631,0.09023364,-0.08949361,0.090418145,-0.08688483,0.08977559,0.090112135,-0.08982905,0.0892217,0.09014712,0.08924996,0.090363026,0.08976503,-0.08992883,-0.09036812,-0.08966031,-0.089838035,-0.09021666,-0.090455905,0.08987174,0.090049975,0.09006993,-0.08986239,-0.09001162,-0.089766,0.08981382,-0.09021057,0.09029838,-0.090412006,-0.09028591,0.08953106,-0.08971047,0.08968607,-0.0887471,0.09023997,0.08993732,-0.08983908,-0.09012103,-0.090190254,0.08774187,0.08988106,-0.0900256,-0.08806097,0.08967006,0.08964962,0.0898135,0.088684976,0.09028256,-0.08996886,0.089291446,0.08987967,0.0898735,-0.08966262,0.090208896,0.08983346,-0.0900453,-0.08967431,0.090191565,-0.090233885,-0.09008477,-0.08990831,0.089968584,-0.09023502,0.0899959,-0.09020588,-0.09037326,-0.09037956,-0.09040218,-0.09002317,0.09016236,-0.08985276,0.08982142,-0.089830875,-0.08971436,-0.08975088,0.08957941,-0.089769416,-0.08996701,-0.08989579,0.08977603,0.089647666,0.09033257,0.09022295,0.08985642,0.089790605,0.090218715,-0.09037667,0.08997067,0.089782014,0.09025224,0.09037839,0.09022095,-0.08995927,-0.09013587,-0.08971979,-0.09021835,0.08982734,-0.0902275,0.09034944,-0.08964762,-0.09042698,-0.08997431,0.09033061,-0.09023998,-0.08917491,0.08923733,0.09021486,-0.09026352,0.08979424,-0.08985953,-0.08988164,-0.090122186,-0.089307934,0.09030522,-0.09006094,0.090062186,0.089785405,-0.09004574,-0.090069674,-0.08941115,0.09015268,-0.09029786,-0.08967755,-0.0898601,0.09001176,0.08971233,0.089830264,0.08960685,-0.089423314,-0.089629844,-0.0896665,-0.09019544,0.0902169,0.09012245,0.08963819,0.08964757,-0.08994807,0.08968554,-0.09033842,-0.09029576,-0.089911476,-0.09014751,-0.09018823,0.090076596,-0.08989459,-0.08976531,0.090002984,0.0898302,-0.0897213
-0.06712782,0.06793173,0.06772493,-0.06817161,-0.06766572,0.068122685,0.06777266,-0.06770174,0.06757339,-0.06783502,0.06763573,0.06757803,0.06787549,0.06765591,0.06668611,-0.06770157,0.068056986,-0.0675031,-0.06814429,-0.06786249,0.06777691,-0.06824055,0.068232134,-0.06761453,-0.06740833,0.067785084,-0.067612045,0.0678356,0.06817302,0.068157054,0.06838969,-0.068016194,0.067854635,-0.068145506,-0.068305746,0.06772795,-0.067716405,-0.06755361,0.067694515,-0.06767201,0.06794587,-0.068230845,0.06754531,-0.06774281,-0.0680982,-0.06759355,0.068133995,-0.06757573,0.068087235,-0.06786697,-0.06792526,-0.0678328,-0.068344116,0.06763086,-0.06816412,-0.06829281,-0.06756767,-0.0678421,-0.06752884,-0.06771568,-0.067329,-0.06804462,0.06637894,-0.067984365,0.068078846,-0.06771331,-0.06769413,0.06830049,0.0678064,-0.06777786,0.06796359,-0.06828378,-0.05936716,0.06764028,0.06831556,0.06758301,0.06764778,-0.06743682,-0.06769834,-0.06819345,-0.06805677,-0.068141125,-0.06809067,-0.0676097,-0.06796905,0.06823442,0.06801857,-0.06822286,-0.06791185,-0.067444175,-0.06805892,-0.06776161,0.06769255,0.067578085,-0.06635113,0.068297185,-0.067559116,-0.06793368,0.067929335,-0.06757313,0.067561656,-0.06373473,-0.06775807,0.06774054,-0.067558296,-0.06783685,0.06815117,-0.06804463,0.06824619,0.06766072,-0.06753925,0.068107046,-0.06783454,-0.06836645,-0.06778243,-0.06774044,0.068120204,-0.06782668,0.06835808,-0.068019874,0.068146594,-0.068262964,-0.06695226,-0.06796927,0.067917876,0.06773715,0.067907974,0.0678274,0.06827078,0.06815147,0.06832734,0.06829403,-0.06794558,-0.06809788,-0.06752965,-0.06793022,0.067830294,0.06820299,0.06781374,0.06837293,-0.068303294,0.06801612,-0.06800089,-0.06748573,0.06764237,0.06746724,0.06755829,0.06812973,-0.06802637,0.067805834,-0.06799786,0.06759535,-0.06726968,-0.0672629,0.06778547,0.06792896,-0.06790518,0.067907386,0.06825643,0.06760361,-0.06799927,-0.068032056,0.06774498,-0.06767458,0.06782633,0.068200916,-0.06705032,0.06818905,-0.068152055,-0.06831539,0.06829433,0.068102084,-0.06795655,-0.067870885,-0.068220355,0.067834914,0.067978784,0.06762261,0.06701292,0.067512624
0.050602507,0.05113513,0.05103434,-0.05114817,0.050425593,-0.050840862,0.050871994,0.050679684,-0.050774008,0.05097351,0.05086361,0.05131525,0.051296074,-0.050624184,-0.050835516,-0.051220383,0.050981052,0.0508305,0.05054101,-0.050505184,0.051168974,-0.05061947,-0.050718803,-0.05067117,-0.050772835,-0.05051819,0.05090828,-0.051035047,0.050865915,-0.051003832,-0.050981063,0.050677717,0.050601687,-0.05058757,0.05124818,-0.05050718,-0.05045674,0.05108755,-0.05053589,0.05045867,0.05082098,0.05113104,-0.050515484,-0.050694343,0.0508314,-0.050935864,0.050879262,0.050668422,0.050642803,0.050765935,0.050533675,-0.05124066,0.050459404,-0.050645627,-0.050467283,0.050774887,-0.050532658,-0.050909534,0.05091695,-0.050998893,0.050497532,-0.050991774,0.050474197,-0.05098578,0.05117536,-0.051021364,0.050807387,0.05128534,0.051244106,0.051115908,-0.05075482,0.050624434,-0.05093973,0.050452825,0.05053614,-0.050913036,0.05047489,0.050502665,0.051070333,-0.05051891,-0.050742846,0.0507549,0.050460227,0.05117463,-0.051292997,0.05093631,0.050577506,-0.051172987,-0.05069568,-0.05117207,-0.05085236,0.05070989,-0.050847486,0.05096037,-0.050446562,0.050936256,-0.050777283,-0.0509029,-0.050806757,0.051298294,0.050827283,-0.050997462,0.050743893,0.05080441,0.050499134,-0.051258262,0.05137845,-0.050535373,0.05113699,-0.050495815,-0.050612986,-0.050515465,-0.05110655,0.050863847,0.050644606,0.050717484,0.050679952,-0.050866444,0.05049627,-0.051077317,0.051136963,-0.050805416,0.051193077,0.050845366,-0.050641768,-0.05127576,0.050809264,-0.050941642,-0.050800275,0.050530005,0.051145937,-0.050543573,0.05060011,-0.051031012,-0.05095575,-0.051230907,0.050858658,0.050854273,0.051261183,-0.050472226,-0.049382262,0.050899174,0.050753076,-0.050881486,0.051053207,-0.05053121,0.050963294,0.05086724,0.05070439,0.051073987,-0.05093588,0.050951887,0.05094911,-0.05069226,0.05088375,-0.050525207,-0.051254757,-0.05069835,-0.050662022,0.05136386,-0.050701167,-0.050477337,-0.050739285,0.05107299,-0.050522394,0.05048097,0.051331192,-0.050482508,-0.0508684,-0.05077413,0.050751176,0.050502345,0.051133025,0.050584298,-0.05107338,-0.0510441,0.050598834,0.050837297,0.051293306,0.051049847
